time1,time2,state,hive_age,cubee,fob,fobr,foh,varroa,queen_age,queen_state,queen_cubee,queen_id,brood_pattern,stings,hid,hive_interacted
30,60,1,40,0,2.0,2.620741394208897,,,,,,,,,79586,16
60,89,1,75,1,2.0,3.000000000000001,,,,,,,,,79586,23
89,119,1,100,0,2.9999999999999996,1.0,,2.0,,,,,,,79586,22
0,27,1,215,0,3.0000000000000004,1.0,,,,,,,,,79586,22
27,57,0,233,0,3.0000000000000004,1.0,,,,,,,,,79586,16
0,30,1,8,0,,1.0,,,,,,,,,79588,18
30,60,1,40,0,,1.3195079107728942,,,,,,,,,79588,16
60,89,0,75,0,,1.414213562373095,,,,,,,,,79588,23
0,30,1,8,0,,1.0,,,,,,,,,79589,18
30,60,1,40,0,,2.0119751695242627,,,,,,,2.9999999999999996,,79589,16
60,89,1,75,1,,4.0,,,,,,,2.9999999999999996,,79589,23
89,119,1,100,0,3.0000000000000004,1.0,,,,,,,3.0000000000000004,,79589,22
0,27,1,215,0,3.0000000000000004,1.0,,,,,,,3.0000000000000004,,79589,22
27,57,0,233,0,3.0000000000000004,1.0,,,,,,,3.0000000000000004,,79589,16
0,30,1,9,0,,1.0,,,,,,,,,79591,1
30,60,1,40,0,2.0,1.2311444133449163,,,,,,,,,79591,0
60,89,1,74,1,2.0,2.0,,,,,,,,,79591,0
89,119,1,98,0,2.4494897427831783,2.0,,,,,,,,,79591,0
119,148,1,117,0,3.0000000000000004,2.0,,,,,,,,,79591,0
0,27,0,229,0,3.0000000000000004,2.0,,,,,,,,,79591,0
0,30,1,17,0,,3.365865436338598,,,,,,,,,80928,16
30,59,1,52,0,,4.0,,,,,,,,,80928,23
59,89,1,77,0,,0.0,,,,,,,3.0000000000000004,,80928,22
0,27,1,192,0,,0.0,,,,,,,3.0000000000000004,,80928,22
27,57,0,210,0,,0.0,,,,,,,3.0000000000000004,,80928,16
0,29,1,29,1,,2.9999999999999996,,,,,,,,,82864,24
29,59,1,43,0,,3.0000000000000004,,5.0,,,,,,,82864,23
0,30,1,111,0,,3.0000000000000004,,5.0,,,,,,,82864,23
30,60,1,139,0,,3.0000000000000004,,,,,,,,,82864,23
60,87,1,177,0,,3.0000000000000004,,,,,,,,,82864,23
0,29,0,222,0,,3.0000000000000004,,,,,,,,,82864,19
0,29,1,0,1,,2.0,,,,,,,,,84080,33
29,59,1,25,0,,2.0,,,,,,,,,84080,33
59,88,1,42,0,,2.0,,,,,,,,,84080,20
0,27,1,140,0,,2.0,,,,,,,,,84080,31
0,29,0,214,0,,2.0,,,,,,,,,84080,17
0,30,1,9,0,3.0000000000000004,1.9999999999999996,3.9442896425663365,,9.0,True,,150993_queen_0,3.2674740201333057,0.0,150993,20
30,59,1,45,0,5.876401507285906,2.4297064132282125,2.4694341535807784,,36.0,False,,150993_queen_1,3.8336164023872894,0.0,150993,19
59,89,1,81,1,8.16929371126029,3.8884848962804557,2.3177318070060426,,72.0,False,,150993_queen_1,4.27983141198121,0.0,150993,21
89,119,1,115,1,10.488571201830563,6.153686879801569,1.9999999999999991,,106.0,False,,150993_queen_1,4.488260572289636,0.0,150993,22
119,148,1,144,1,12.0,4.0,6.999999999999999,,135.0,False,,150993_queen_1,4.0,0.0,150993,22
148,178,1,174,0,10.000000000000007,4.0,6.999999999999999,,165.0,False,,150993_queen_1,4.0,0.0,150993,22
0,28,1,291,0,10.000000000000002,4.0,6.999999999999999,,282.0,False,,150993_queen_1,4.0,0.0,150993,20
28,58,1,326,1,5.946035575013606,4.0,6.999999999999999,,317.0,False,,150993_queen_1,4.0,0.0,150993,20
58,87,1,354,1,5.2915026221291805,3.464101615137755,6.999999999999999,,345.0,False,,150993_queen_1,4.0,0.0,150993,9
87,117,1,391,0,4.580039782959792,2.4605500007172947,2.7415101859217352,,382.0,False,,150993_queen_1,2.993821763763406,1.0,150993,10
117,146,1,417,1,3.0000000000000004,2.5214686466427243,3.0000000000000004,,408.0,False,,150993_queen_1,4.0,1.0,150993,10
146,176,1,445,0,4.217163326508746,2.0,3.0000000000000004,,436.0,False,,150993_queen_1,4.0,1.0,150993,11
176,206,1,476,1,6.914856805311306,4.0,1.0,,450.0,True,,150993_queen_1,4.999999999999999,1.274560627319262,150993,11
206,235,1,508,1,8.530831479688949,2.740701969440246,3.6414801991439694,0.0,49.0,False,,150993_queen_2,4.427004844605506,0.0,150993,11
235,265,1,534,1,10.571721972085374,2.0,5.999999999999998,2.0,75.0,False,,150993_queen_2,4.0,1.0,150993,11
0,30,0,679,0,10.000000000000002,2.0,6.0,,220.0,False,,150993_queen_2,4.0,1.0,150993,11
0,30,1,14,0,3.0000000000000004,1.4983070768766815,3.5481517387309944,,,False,,,3.4131994532267127,0.0,150995,20
30,59,1,45,0,2.871369770338901,1.7739150918056583,2.0,,31.0,False,,150995_queen_0,1.7739150918056583,0.0,150995,19
59,89,1,81,1,4.400558683966965,0.0,1.5614183643114201,,67.0,False,,150995_queen_0,2.1541860515379474,0.0,150995,21
89,119,1,115,1,3.4480653011384197,0.0,1.2505655196145868,0.0,101.0,False,,150995_queen_0,2.065193577172989,0.0,150995,22
119,148,1,141,1,4.0,3.000000000000001,4.0,0.0,127.0,False,,150995_queen_0,3.000000000000001,2.0,150995,22
148,178,0,165,0,4.0,3.0000000000000004,4.0,0.0,151.0,False,,150995_queen_0,3.0000000000000004,2.0,150995,22
0,30,1,14,0,4.0515436218775704,2.7270180799490698,3.320605473273745,,,False,,,3.7022926074404907,0.0,150996,20
30,59,1,45,0,7.000000000000001,1.639474116758873,3.000000000000001,,31.0,False,,150996_queen_0,4.422516859307442,0.0,150996,19
59,89,1,81,1,12.999941647904611,5.626067368431657,4.960593595786027,,67.0,False,,150996_queen_0,4.621324558197929,0.0,150996,21
89,119,1,115,1,17.298190465368105,6.0,5.591141010614947,,101.0,False,,150996_queen_0,4.087317546739631,0.0,150996,22
119,148,1,141,0,17.0,6.0,4.999999999999999,,127.0,False,,150996_queen_0,4.0,0.0,150996,22
148,178,1,174,0,7.999999999999998,6.0,4.999999999999999,,160.0,False,,150996_queen_0,4.0,0.0,150996,22
0,28,1,291,0,7.999999999999998,6.0,4.999999999999999,,277.0,False,,150996_queen_0,4.0,0.0,150996,20
28,58,1,326,1,6.447419590941251,6.0,4.999999999999999,,312.0,False,,150996_queen_0,4.0,0.0,150996,20
58,87,1,354,1,3.464101615137755,3.464101615137755,4.472135954999579,,340.0,False,,150996_queen_0,4.0,0.0,150996,9
87,117,1,391,0,4.34644175837363,3.0000000000000004,2.5706258491769023,,377.0,False,,150996_queen_0,2.2456485239871022,1.0,150996,10
117,146,1,417,1,7.889901781742405,4.851912630564202,3.000000000000001,,403.0,False,,150996_queen_0,4.0,1.0,150996,10
146,176,1,445,0,17.50800320604695,7.476401865881874,6.351291563377881,,431.0,False,,150996_queen_0,4.744250896506968,1.0,150996,11
176,206,1,476,1,19.12080246850863,7.999999999999998,7.999999999999998,,462.0,False,,150996_queen_0,4.0,1.0,150996,11
206,235,1,508,1,19.986749161484635,5.999999999999998,11.117671769379834,,494.0,False,,150996_queen_0,4.49388275208784,0.0,150996,11
235,265,1,534,1,16.893857989745268,5.999999999999998,8.999999999999998,,520.0,False,,150996_queen_0,4.999999999999998,0.0,150996,11
0,30,1,679,0,11.000000000000002,6.000000000000001,9.000000000000002,,665.0,False,,150996_queen_0,4.999999999999999,0.0,150996,11
30,59,1,717,0,15.0,7.999999999999998,9.000000000000002,,703.0,False,,150996_queen_0,4.999999999999999,4.0,150996,9
59,89,1,752,1,4.999999999999999,3.404821109218564,3.0000000000000004,,738.0,False,,150996_queen_0,3.5244142394177365,1.0,150996,11
89,118,1,783,0,5.597595418100079,2.9146443864862235,2.593635894114238,,749.0,True,,150996_queen_0,3.9999999999999973,0.0,150996,12
118,148,1,802,0,4.999999999999999,1.0,6.0,,19.0,False,,150996_queen_1,4.0,0.0,150996,12
148,178,1,841,0,7.667232804774578,3.999999999999999,3.0000000000000004,,40.0,True,,150996_queen_1,4.999999999999999,0.0,150996,12
178,207,1,858,1,10.000000000000007,4.0,2.9999999999999996,0.0,35.0,False,,150996_queen_2,4.999999999999998,1.0,150996,13
207,237,1,900,0,10.000000000000002,4.0,3.0000000000000004,4.0,77.0,False,,150996_queen_2,4.999999999999999,1.0,150996,13
0,30,1,11,0,4.717611876246974,2.4115867244934956,3.999999999999999,,11.0,False,,156704_queen_0,4.510682989932632,0.0,156704,25
30,59,1,39,0,8.49186865678978,4.0,3.4228261582103054,,39.0,False,,156704_queen_0,4.999999999999999,0.0,156704,21
59,89,1,69,0,15.999999999999998,7.548768326966645,6.133633509122532,,69.0,False,,156704_queen_0,5.000000000000002,0.0,156704,25
89,119,1,102,1,13.58489590121453,2.464584282854884,6.465621837203842,0.0,102.0,True,,156704_queen_0,2.858288447746817,1.0,156704,21
119,148,1,125,1,12.0,3.000000000000001,7.999999999999998,1.0,23.0,False,,156704_queen_1,4.0,1.0,156704,22
148,178,1,170,0,4.0,3.0000000000000004,7.999999999999998,1.0,68.0,False,,156704_queen_1,4.0,1.0,156704,22
0,30,1,224,0,4.0,3.0000000000000004,7.999999999999998,,122.0,False,,156704_queen_1,4.0,1.0,156704,21
0,28,1,284,0,4.0,3.0000000000000004,7.999999999999998,,182.0,False,,156704_queen_1,4.0,1.0,156704,21
28,58,0,298,0,4.0,3.0000000000000004,7.999999999999998,,196.0,False,,156704_queen_1,4.0,1.0,156704,21
0,30,1,11,0,4.131028353582809,1.9999999999999998,3.999999999999999,,11.0,False,,156705_queen_0,3.949828814713598,0.0,156705,25
30,59,1,39,0,6.971667693765239,3.4858338468826218,3.44250487174872,,39.0,False,,156705_queen_0,5.000000000000002,0.0,156705,21
59,89,1,69,0,9.463064291205406,6.0,2.4259563152821007,,69.0,False,,156705_queen_0,4.448438764044682,0.0,156705,25
89,119,1,102,0,9.16985718653105,2.783927091815531,3.4213855329600205,0.0,102.0,True,,156705_queen_0,1.9999999999999996,0.0,156705,21
119,148,1,125,0,6.999999999999999,1.0,4.0,4.0,22.0,True,,156705_queen_1,4.999999999999999,2.0,156705,22
148,178,1,170,0,4.999999999999998,1.0,4.0,4.0,46.0,False,,156705_queen_2,4.999999999999998,2.0,156705,22
0,30,1,224,0,4.999999999999999,1.0,4.0,,100.0,False,,156705_queen_2,4.999999999999999,2.0,156705,21
0,28,1,284,0,4.999999999999999,1.0,4.0,,160.0,False,,156705_queen_2,4.999999999999999,2.0,156705,21
28,58,0,298,0,4.999999999999999,1.0,4.0,,174.0,False,,156705_queen_2,4.999999999999999,2.0,156705,21
0,30,1,11,0,5.123038804217784,3.000000000000001,4.999999999999999,,11.0,False,,156706_queen_0,4.0,4.999999999999999,156706,25
30,59,1,39,0,5.9996054412288355,3.505874807931947,3.0000000000000004,,39.0,False,,156706_queen_0,4.999999999999999,0.0,156706,21
59,89,1,69,0,11.912051944240002,7.977249291785258,3.999999999999999,,69.0,False,,156706_queen_0,4.999999999999999,0.0,156706,25
89,119,1,102,1,16.946432036742912,6.960425022135198,2.4655613121757574,0.0,102.0,False,,156706_queen_0,5.000000000000003,0.0,156706,21
119,148,1,125,1,12.0,6.999999999999999,6.999999999999999,15.0,125.0,False,,156706_queen_0,4.999999999999999,0.0,156706,22
148,178,1,170,0,6.999999999999999,6.999999999999999,6.999999999999999,15.0,170.0,False,,156706_queen_0,4.999999999999998,0.0,156706,22
0,30,1,224,0,6.999999999999999,6.999999999999999,6.999999999999999,,224.0,False,,156706_queen_0,4.999999999999999,0.0,156706,21
0,28,1,284,0,6.999999999999999,6.999999999999999,6.999999999999999,,284.0,False,,156706_queen_0,4.999999999999999,0.0,156706,21
28,58,0,298,0,6.999999999999999,6.999999999999999,6.999999999999999,,298.0,False,,156706_queen_0,4.999999999999999,0.0,156706,21
0,30,1,11,0,4.292033996967835,2.0,4.0,,11.0,True,,156707_queen_0,4.999999999999999,0.0,156707,25
30,59,1,39,0,5.656854249492381,3.162277660168379,2.4494897427831783,,14.0,True,,156707_queen_1,4.999999999999999,0.0,156707,21
59,89,1,69,0,11.530854416802507,6.522500105049691,4.0,,44.0,False,,156707_queen_2,4.0,0.0,156707,25
89,119,1,102,1,14.793367873054548,6.960425022135198,1.9999999999999991,0.0,77.0,False,,156707_queen_2,5.000000000000003,0.0,156707,21
119,148,1,125,1,13.999999999999991,6.999999999999999,6.999999999999999,1.0,100.0,False,,156707_queen_2,4.999999999999999,1.0,156707,22
148,178,1,170,0,7.999999999999998,6.999999999999999,6.999999999999999,1.0,145.0,False,,156707_queen_2,4.999999999999998,1.0,156707,22
0,30,1,224,0,7.999999999999998,6.999999999999999,6.999999999999999,,199.0,False,,156707_queen_2,4.999999999999999,1.0,156707,21
0,28,1,284,0,7.999999999999998,6.999999999999999,6.999999999999999,,259.0,False,,156707_queen_2,4.999999999999999,1.0,156707,21
28,58,0,298,0,7.999999999999998,6.999999999999999,6.999999999999999,,273.0,False,,156707_queen_2,4.999999999999999,1.0,156707,21
0,30,1,11,0,4.037700577897068,2.379565578968773,3.5360208609744506,,11.0,False,,156709_queen_0,4.543987642390769,0.0,156709,3
30,59,1,39,0,6.522500105049691,2.9113063656843745,2.9113063656843745,,39.0,True,,156709_queen_0,4.4307483112308494,0.0,156709,5
59,89,1,69,0,9.61260155458608,4.122043297076663,2.5768375032589717,,30.0,False,,156709_queen_1,4.999999999999999,0.0,156709,5
89,119,1,105,1,10.439831056567646,6.832430078971032,1.8266155045894839,0.0,66.0,False,,156709_queen_1,5.000000000000003,0.0,156709,5
119,148,1,123,1,11.000000000000007,4.999999999999999,6.0,25.0,84.0,False,,156709_queen_1,4.0,0.0,156709,5
148,178,1,170,0,4.999999999999999,4.999999999999999,6.0,25.0,131.0,False,,156709_queen_1,4.0,0.0,156709,5
0,30,1,224,0,4.999999999999999,4.999999999999999,6.0,,185.0,False,,156709_queen_1,4.0,0.0,156709,5
0,30,0,298,0,4.999999999999999,4.999999999999999,6.0,,259.0,False,,156709_queen_1,4.0,0.0,156709,5
0,30,1,11,0,6.999999999999999,3.425983657668746,2.754018902388539,,11.0,False,,156710_queen_0,4.433918332243227,0.0,156710,25
30,59,1,39,0,11.958260743101402,5.916079783099615,4.472135954999579,,39.0,False,,156710_queen_0,5.000000000000001,0.0,156710,21
59,89,1,69,0,20.923631224473894,8.891903277940054,10.002556725272203,,69.0,False,,156710_queen_0,4.445951638970028,2.8804930750775166,156710,25
89,119,1,102,1,23.816612572250108,6.141472291039936,5.4170221877475715,1.0,102.0,False,,156710_queen_0,4.0,3.0000000000000004,156710,21
119,148,1,125,1,7.61698777964573,0.0,4.791935394870212,4.0,125.0,True,,156710_queen_0,1.3022012070932318,0.0,156710,22
148,178,0,170,0,6.0,0.0,4.999999999999999,4.0,45.0,False,,156710_queen_1,1.0,0.0,156710,22
0,30,1,9,0,4.0,3.0000000000000004,1.4556531828421873,,9.0,False,,157057_queen_0,3.956301014712822,0.0,157057,25
30,59,1,37,0,7.059416361493787,4.004184002808798,2.4835333853363615,,37.0,False,,157057_queen_0,5.000000000000002,0.0,157057,21
59,89,1,67,0,12.463714919826176,6.8759507479339925,4.999999999999999,,67.0,False,,157057_queen_0,4.445951638970028,0.0,157057,25
89,119,1,100,0,11.560753695014752,6.409774214061807,3.5360208609744506,0.0,100.0,False,,157057_queen_0,4.543987642390771,1.0,157057,21
119,148,1,123,0,12.0,6.0,5.560759843682125,2.0,123.0,False,,157057_queen_0,4.170908079582653,2.4415241221959563,157057,22
148,178,1,168,0,6.999999999999999,5.999999999999998,5.999999999999998,2.0,168.0,False,,157057_queen_0,4.0,3.0000000000000004,157057,22
0,30,1,222,0,6.999999999999999,6.0,6.0,,222.0,False,,157057_queen_0,4.0,3.0000000000000004,157057,21
0,28,1,282,0,6.999999999999999,6.0,6.0,,282.0,False,,157057_queen_0,4.0,3.0000000000000004,157057,21
28,58,0,296,0,6.999999999999999,6.0,6.0,,296.0,False,,157057_queen_0,4.0,3.0000000000000004,157057,21
0,30,1,9,0,5.554583406606256,2.5270923127651064,2.9833289809828036,,9.0,False,,157058_queen_0,4.0281990060244155,1.9999999999999998,157058,25
30,59,1,37,0,7.937253933193771,3.872983346207418,3.0000000000000004,,23.0,True,,157058_queen_0,4.472135954999577,0.0,157058,21
59,89,1,67,0,16.015271675401248,5.8688739671572865,5.221465291359034,,44.0,False,,157058_queen_1,5.000000000000001,3.3746644239812262,157058,25
89,119,1,100,0,24.000000000000014,9.000000000000002,3.9999999999999982,0.0,77.0,False,,157058_queen_1,5.000000000000001,2.4311663497030715,157058,21
119,148,1,123,0,16.155512140686056,6.396687484140158,11.487421456754223,1.0,100.0,False,,157058_queen_1,4.999999999999999,6.123453754788574,157058,22
148,178,1,168,0,7.999999999999998,5.999999999999998,13.999999999999996,1.0,145.0,False,,157058_queen_1,4.999999999999998,6.999999999999999,157058,22
0,30,1,222,0,7.999999999999998,6.0,13.999999999999996,,199.0,False,,157058_queen_1,4.999999999999999,6.999999999999999,157058,21
0,28,1,282,0,7.999999999999998,6.0,13.999999999999996,,259.0,False,,157058_queen_1,4.999999999999999,6.999999999999999,157058,21
28,58,0,296,0,7.999999999999998,6.0,13.999999999999996,,273.0,False,,157058_queen_1,4.999999999999999,6.999999999999999,157058,21
0,30,1,9,0,4.412659300473857,3.0000000000000004,2.173469725052116,,9.0,False,,157060_queen_0,4.532414274052899,4.355430020576735,157060,25
30,59,1,37,0,5.000000000000002,2.471176105745917,2.4279936933871076,,37.0,False,,157060_queen_0,4.0,0.0,157060,21
59,89,1,67,0,9.850541125698642,5.427521656968065,3.000000000000001,,67.0,False,,157060_queen_0,4.0,0.0,157060,25
89,119,1,100,0,12.0,6.999999999999999,3.0000000000000004,0.0,100.0,False,,157060_queen_0,3.404821109218564,0.0,157060,21
119,148,1,123,0,8.528916645520207,0.0,5.377992576827135,2.0,123.0,True,,157060_queen_0,1.189419173187856,0.0,157060,22
148,178,1,168,0,5.999999999999998,0.0,5.999999999999998,2.0,45.0,False,,157060_queen_1,1.0,4.0,157060,22
0,30,1,222,0,6.0,0.0,6.0,,99.0,False,,157060_queen_1,1.0,4.0,157060,21
0,28,1,282,0,6.0,0.0,6.0,,159.0,False,,157060_queen_1,1.0,4.0,157060,21
28,58,0,296,0,6.0,0.0,6.0,,173.0,False,,157060_queen_1,1.0,4.0,157060,21
0,30,1,0,0,6.9999999999999964,2.9999999999999996,4.0,,,False,,,4.999999999999998,2.0,157061,20
30,59,1,36,0,6.968180524772615,2.4694341535807784,3.484090262386308,,36.0,True,,157061_queen_0,2.056227653312133,0.0,157061,19
59,89,1,72,0,9.931779707095401,6.321451599373295,2.620741394208897,,36.0,False,,157061_queen_1,4.999999999999999,0.0,157061,21
89,119,1,106,0,13.574963725338097,6.255119423193258,1.447269237440378,10.0,70.0,False,,157061_queen_1,4.18255821036509,0.0,157061,22
119,148,1,135,0,12.000000000000005,1.0,12.000000000000005,1.0,99.0,False,,157061_queen_1,1.0,0.0,157061,22
148,178,1,165,0,10.000000000000002,1.0,12.0,1.0,129.0,False,,157061_queen_1,1.0,0.0,157061,22
0,28,1,282,0,10.000000000000002,1.0,12.0,,246.0,False,,157061_queen_1,1.0,0.0,157061,20
28,58,0,317,0,10.000000000000002,1.0,12.0,,281.0,False,,157061_queen_1,1.0,0.0,157061,20
0,30,1,5,0,6.027829509220048,3.0000000000000004,2.0,,5.0,False,,157063_queen_0,4.0,4.0,157063,20
30,59,1,36,0,6.79447115389515,3.2258997714481032,2.0,,36.0,False,,157063_queen_0,4.45049439501021,0.0,157063,19
59,89,1,75,1,16.519315047576125,8.558332374784538,4.03720539278582,,75.0,False,,157063_queen_0,4.682384347560565,0.0,157063,21
89,119,1,106,1,22.79096047458422,6.593532905028939,7.568182412390448,,106.0,True,,157063_queen_0,4.0,0.0,157063,22
119,148,1,132,1,23.0,6.999999999999999,9.999999999999998,,26.0,False,,157063_queen_1,4.0,4.0,157063,22
148,178,1,165,0,9.000000000000002,6.999999999999999,10.000000000000007,,59.0,False,,157063_queen_1,4.0,4.0,157063,22
0,28,1,282,0,9.000000000000002,6.999999999999999,10.000000000000002,,176.0,False,,157063_queen_1,4.0,4.0,157063,20
28,58,1,317,1,9.000000000000002,6.999999999999999,10.000000000000002,,211.0,False,,157063_queen_1,4.0,4.0,157063,20
58,87,1,345,1,12.649110640673515,4.898979485566356,9.486832980505142,,239.0,False,,157063_queen_1,4.0,2.449489742783178,157063,9
87,117,1,382,0,9.35663337717029,0.0,4.0,,276.0,False,,157063_queen_1,3.9279797401932655,1.3072872867819392,157063,10
117,146,1,408,1,6.0,3.414630271985077,1.4640856959456254,0.0,302.0,False,,157063_queen_1,3.000000000000001,1.0,157063,10
146,176,1,436,0,6.0,4.0,1.3660402567543954,0.0,330.0,False,,157063_queen_1,2.0,0.0,157063,11
176,206,1,467,1,5.999999999999998,4.0,1.0,0.0,361.0,False,,157063_queen_1,2.0,0.0,157063,11
206,235,1,499,1,4.417037722227594,2.7215800003487534,1.841057547098748,0.0,393.0,False,,157063_queen_1,2.394929742296807,0.0,157063,11
235,265,1,525,1,4.0,2.0,2.9999999999999996,0.0,419.0,False,,157063_queen_1,2.0,0.0,157063,11
0,30,0,670,0,4.0,2.0,3.0000000000000004,,564.0,False,,157063_queen_1,2.0,0.0,157063,11
0,30,1,9,0,4.0,2.0,3.0497598678989286,,9.0,False,,157145_queen_0,4.0,0.0,157145,3
30,59,1,39,0,5.735820992063309,3.0000000000000004,2.4694341535807784,,39.0,False,,157145_queen_0,3.999999999999999,0.0,157145,3
59,89,1,69,0,12.665411647180779,6.190871854996745,3.5096972589014674,,69.0,False,,157145_queen_0,4.0,0.0,157145,4
89,119,1,102,1,20.833858869042658,9.087975284781544,2.971988578273895,0.0,102.0,False,,157145_queen_0,4.401420420561972,1.0,157145,4
119,148,1,127,1,13.999999999999991,6.0,7.999999999999998,10.0,127.0,False,,157145_queen_0,4.999999999999999,1.0,157145,4
0,30,1,298,0,6.999999999999999,6.0,7.999999999999998,,298.0,False,,157145_queen_0,4.999999999999999,1.0,157145,4
30,59,0,322,0,6.999999999999999,6.0,7.999999999999998,,322.0,False,,157145_queen_0,4.999999999999999,1.0,157145,3
0,30,1,9,0,5.000000000000001,2.4115867244934956,3.999999999999999,,9.0,False,,157146_queen_0,5.000000000000001,0.0,157146,3
30,59,1,39,0,8.861496622461699,2.491223895757164,4.121860942374267,,39.0,False,,157146_queen_0,3.505874807931947,0.0,157146,3
59,89,1,69,0,16.614259002465783,4.803814693578428,6.968180524772615,,53.0,True,,157146_queen_0,4.492139123558836,0.0,157146,4
89,119,1,102,0,24.221123108394195,9.41141183476311,4.750784971397526,,49.0,False,,157146_queen_1,4.397170747992189,0.0,157146,4
119,148,1,127,0,17.999999999999996,6.999999999999999,12.0,,74.0,False,,157146_queen_1,4.999999999999999,1.0,157146,4
0,30,1,298,0,9.000000000000002,6.999999999999999,12.0,,245.0,False,,157146_queen_1,4.999999999999999,1.0,157146,4
30,59,1,349,1,9.197265956535402,6.999999999999999,12.0,,296.0,True,,157146_queen_1,4.999999999999999,1.987013346421578,157146,3
59,89,1,380,0,9.660214400700635,2.735564799734761,4.669630297356062,,31.0,False,,157146_queen_2,4.229485053762255,1.4953487812212205,157146,1
89,118,1,411,0,5.000000000000001,2.473251460549194,1.9350635570477834,,62.0,False,,157146_queen_2,2.0,1.0,157146,5
118,148,1,442,0,4.498474482874334,2.4234923027019675,4.0,,93.0,False,,157146_queen_2,3.000000000000001,1.7828567508958273,157146,6
148,178,1,459,0,4.0,3.0000000000000004,1.0,,110.0,False,,157146_queen_2,3.0000000000000004,0.0,157146,5
178,207,1,494,0,7.087355267371382,4.016712303673417,2.9875179233089715,3.0,145.0,False,,157146_queen_2,4.394042036097168,0.0,157146,5
207,237,1,523,0,7.999999999999998,3.0000000000000004,4.0,3.0,174.0,False,,157146_queen_2,4.0,1.0,157146,5
0,30,0,671,0,7.999999999999998,3.0000000000000004,4.0,,322.0,False,,157146_queen_2,4.0,1.0,157146,5
0,30,1,0,0,4.999999999999999,2.9999999999999996,2.0,,,,,,4.999999999999999,0.0,160674,20
30,59,1,31,0,4.0414110570201895,1.4983070768766815,2.0,,0.0,False,,,3.413199453226712,0.0,160674,19
59,89,1,67,1,8.128419396642778,3.365485366508124,2.0,,36.0,False,,160674_queen_0,4.999999999999999,0.0,160674,21
89,119,1,101,1,12.181584860899356,5.068550537984457,3.999999999999999,0.0,70.0,False,,160674_queen_0,4.39602730659927,0.0,160674,22
119,148,1,133,1,12.3958213075306,4.500138667095243,6.2220304909122905,4.0,102.0,False,,160674_queen_0,4.192394082667882,0.0,160674,22
148,178,1,160,0,10.000000000000007,4.0,6.999999999999999,16.0,129.0,False,,160674_queen_0,4.0,0.0,160674,22
